hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,arrival_date,total_nights,has_children,is_repeated_guest_flag,arrival_month_num,arrival_year_month,revenue_estimate,is_peak_season
Resort Hotel,1,398,2016,July,28,4,3,7,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,134.73,0,0,Canceled,2016-01-15,2,2016-07-04,10,0,0,7,2016-07,1347.3,1
Resort Hotel,1,175,2016,July,28,4,3,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,57.8,0,0,Canceled,2016-01-28,2,2016-07-04,10,0,0,7,2016-07,578.0,1
Resort Hotel,1,261,2016,July,28,4,3,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,94.5,0,2,Canceled,2016-06-20,2,2016-07-04,11,0,0,7,2016-07,1039.5,1
Resort Hotel,0,198,2016,July,28,4,4,10,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,0,0,Transient,128.35,0,1,Check-Out,2016-07-04,2,2016-07-04,14,0,0,7,2016-07,1796.8999999999999,1
Resort Hotel,0,255,2016,July,28,4,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,105.2,0,0,Check-Out,2016-07-18,2,2016-07-04,14,0,0,7,2016-07,1472.8,1
Resort Hotel,1,211,2016,July,28,5,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,135.0,0,3,Canceled,2016-03-02,3,2016-07-05,3,1,0,7,2016-07,405.0,1
Resort Hotel,0,272,2016,July,28,5,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,2,0,0,Contract,113.3,0,3,Check-Out,2016-07-12,2,2016-07-05,7,0,0,7,2016-07,793.1,1
Resort Hotel,1,172,2016,July,28,5,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Transient,75.6,0,0,Canceled,2016-01-19,2,2016-07-05,7,0,0,7,2016-07,529.1999999999999,1
Resort Hotel,0,272,2016,July,28,5,2,5,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,0,0,Contract,55.65,0,3,Check-Out,2016-07-12,1,2016-07-05,7,0,0,7,2016-07,389.55,1
Resort Hotel,0,272,2016,July,28,5,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,2,0,0,Contract,111.3,0,3,Check-Out,2016-07-12,2,2016-07-05,7,0,0,7,2016-07,779.1,1
Resort Hotel,0,273,2016,July,28,5,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143,0,0,Contract,91.81,0,0,Check-Out,2016-07-12,2,2016-07-05,7,0,0,7,2016-07,642.6700000000001,1
Resort Hotel,0,283,2016,July,28,5,2,8,2,0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,0,0,Transient,117.0,0,0,Check-Out,2016-07-15,2,2016-07-05,10,0,0,7,2016-07,1170.0,1
Resort Hotel,1,16,2016,July,28,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,331,0,Transient,105.0,0,0,Canceled,2016-06-21,1,2016-07-06,1,0,0,7,2016-07,105.0,1
Resort Hotel,1,9,2016,July,28,6,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,146,0,0,Transient,65.0,0,0,Canceled,2016-07-05,1,2016-07-06,1,0,0,7,2016-07,65.0,1
Resort Hotel,1,180,2016,July,28,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,108.0,0,1,Canceled,2016-01-13,2,2016-07-06,7,0,0,7,2016-07,756.0,1
Resort Hotel,0,317,2016,July,28,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,0,0,Transient,101.0,0,3,Check-Out,2016-07-13,2,2016-07-06,7,0,0,7,2016-07,707.0,1
Resort Hotel,1,34,2016,July,28,6,0,2,2,0,1,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,222.0,0,2,Canceled,2016-06-03,3,2016-07-06,2,1,0,7,2016-07,444.0,1
Resort Hotel,1,179,2016,July,28,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,107.1,0,1,Canceled,2016-01-20,2,2016-07-06,7,0,0,7,2016-07,749.6999999999999,1
Resort Hotel,0,292,2016,July,28,6,2,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,314,0,0,Transient,97.2,0,1,Check-Out,2016-07-13,3,2016-07-06,7,0,0,7,2016-07,680.4,1
Resort Hotel,1,8,2016,July,28,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,51,0,Transient,126.0,0,0,Canceled,2016-07-01,1,2016-07-07,1,0,0,7,2016-07,126.0,1
Resort Hotel,1,24,2016,July,28,7,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,171.0,0,1,Canceled,2016-06-23,2,2016-07-07,2,0,0,7,2016-07,342.0,1
Resort Hotel,1,123,2016,July,28,7,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,170.0,0,0,Canceled,2016-03-12,2,2016-07-07,3,0,0,7,2016-07,510.0,1
Resort Hotel,1,15,2016,July,28,7,1,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,219.0,0,0,Canceled,2016-06-26,4,2016-07-07,4,1,0,7,2016-07,876.0,1
Resort Hotel,0,240,2016,July,28,7,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,108.0,0,1,Check-Out,2016-07-12,2,2016-07-07,5,0,0,7,2016-07,540.0,1
Resort Hotel,1,324,2016,July,28,7,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,108.0,0,2,Canceled,2015-11-10,2,2016-07-07,5,0,0,7,2016-07,540.0,1
Resort Hotel,1,178,2016,July,28,7,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,72.25,0,0,Canceled,2016-05-30,2,2016-07-07,7,0,0,7,2016-07,505.75,1
Resort Hotel,1,181,2016,July,28,7,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72.9,0,1,Canceled,2016-01-09,1,2016-07-07,7,0,0,7,2016-07,510.30000000000007,1
Resort Hotel,1,259,2016,July,28,7,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,0,0,Transient,99.0,0,0,Canceled,2016-03-23,2,2016-07-07,7,0,0,7,2016-07,693.0,1
Resort Hotel,0,323,2016,July,28,7,2,5,3,1,0,BB,IRL,Direct,Direct,0,0,0,H,H,0,No Deposit,250,0,0,Transient,131.75,0,0,Check-Out,2016-07-14,4,2016-07-07,7,1,0,7,2016-07,922.25,1
Resort Hotel,1,18,2016,July,28,8,0,2,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.0,0,0,Canceled,2016-06-20,2,2016-07-08,2,0,0,7,2016-07,318.0,1
Resort Hotel,1,10,2016,July,28,8,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,0,Transient,199.0,0,1,Canceled,2016-07-05,2,2016-07-08,2,0,0,7,2016-07,398.0,1
Resort Hotel,1,24,2016,July,28,8,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.0,0,0,Canceled,2016-06-15,2,2016-07-08,2,0,0,7,2016-07,318.0,1
Resort Hotel,1,144,2016,July,28,8,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,166.0,0,0,Canceled,2016-05-30,2,2016-07-08,2,0,0,7,2016-07,332.0,1
Resort Hotel,1,14,2016,July,28,8,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient,181.0,0,0,Canceled,2016-06-25,2,2016-07-08,2,0,0,7,2016-07,362.0,1
Resort Hotel,1,23,2016,July,28,8,1,2,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,162.24,0,0,Canceled,2016-06-22,3,2016-07-08,3,1,0,7,2016-07,486.72,1
Resort Hotel,1,16,2016,July,28,8,1,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,219.0,0,0,Canceled,2016-06-22,4,2016-07-08,3,1,0,7,2016-07,657.0,1
Resort Hotel,1,23,2016,July,28,8,1,2,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,162.24,0,0,Canceled,2016-06-15,3,2016-07-08,3,1,0,7,2016-07,486.72,1
Resort Hotel,1,22,2016,July,28,8,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.0,0,0,Canceled,2016-06-24,2,2016-07-08,4,0,0,7,2016-07,636.0,1
Resort Hotel,1,40,2016,July,28,8,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,154.0,0,0,Canceled,2016-06-05,2,2016-07-08,4,0,0,7,2016-07,616.0,1
Resort Hotel,1,135,2016,July,28,8,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,178.5,0,1,Canceled,2016-06-24,2,2016-07-08,6,0,0,7,2016-07,1071.0,1
Resort Hotel,0,272,2016,July,28,8,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,142.5,1,0,Check-Out,2016-07-15,4,2016-07-08,7,1,0,7,2016-07,997.5,1
Resort Hotel,1,209,2016,July,28,8,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,2016-04-01,4,2016-07-08,7,1,0,7,2016-07,1141.0,1
Resort Hotel,1,309,2016,July,28,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,81.0,0,2,Canceled,2016-06-24,2,2016-07-08,7,0,0,7,2016-07,567.0,1
Resort Hotel,1,241,2016,July,28,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,94.5,0,1,Canceled,2016-03-07,2,2016-07-08,7,0,0,7,2016-07,661.5,1
Resort Hotel,1,147,2016,July,28,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,146.1,0,0,Canceled,2016-05-27,2,2016-07-08,7,0,0,7,2016-07,1022.6999999999999,1
Resort Hotel,1,113,2016,July,28,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,190.0,0,1,Canceled,2016-07-06,2,2016-07-08,7,0,0,7,2016-07,1330.0,1
Resort Hotel,1,191,2016,July,28,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,108.0,0,1,Canceled,2016-02-15,2,2016-07-08,7,0,0,7,2016-07,756.0,1
Resort Hotel,1,241,2016,July,28,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72.9,0,1,Canceled,2016-03-07,2,2016-07-08,7,0,0,7,2016-07,510.30000000000007,1
Resort Hotel,1,142,2016,July,28,8,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121.33,0,1,Canceled,2016-02-22,2,2016-07-08,9,0,0,7,2016-07,1091.97,1
Resort Hotel,0,254,2016,July,28,8,4,8,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,0,Transient,120.8,0,1,Check-Out,2016-07-20,2,2016-07-08,12,0,0,7,2016-07,1449.6,1
Resort Hotel,1,2,2016,July,28,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,147.2,0,0,Canceled,2016-07-07,2,2016-07-09,1,0,0,7,2016-07,147.2,1
Resort Hotel,1,22,2016,July,28,9,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,H,H,0,No Deposit,250,0,0,Transient,224.0,0,0,Canceled,2016-06-20,2,2016-07-09,3,0,0,7,2016-07,672.0,1
Resort Hotel,1,11,2016,July,28,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,169.0,0,0,Canceled,2016-06-29,2,2016-07-09,6,0,0,7,2016-07,1014.0,1
Resort Hotel,1,180,2016,July,28,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,81.0,0,0,Canceled,2016-01-23,2,2016-07-09,7,0,0,7,2016-07,567.0,1
Resort Hotel,1,291,2016,July,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,150.0,0,1,Canceled,2015-09-22,2,2016-07-09,7,0,0,7,2016-07,1050.0,1
Resort Hotel,1,327,2016,July,28,9,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,130.5,0,0,Canceled,2015-11-11,4,2016-07-09,7,1,0,7,2016-07,913.5,1
Resort Hotel,1,185,2016,July,28,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,81.0,0,1,Canceled,2016-01-08,2,2016-07-09,7,0,0,7,2016-07,567.0,1
Resort Hotel,1,227,2016,July,28,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,81.0,0,1,Canceled,2016-02-22,2,2016-07-09,7,0,0,7,2016-07,567.0,1
Resort Hotel,1,120,2016,July,28,9,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,160.71,0,1,Canceled,2016-05-10,2,2016-07-09,7,0,0,7,2016-07,1124.97,1
Resort Hotel,1,127,2016,July,28,9,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.5,0,1,Canceled,2016-06-18,2,2016-07-09,8,0,0,7,2016-07,1276.0,1
Resort Hotel,1,262,2016,July,28,9,4,8,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,84.15,0,2,Canceled,2015-10-28,1,2016-07-09,12,0,0,7,2016-07,1009.8000000000001,1
Resort Hotel,0,290,2016,July,28,9,4,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,93.77,0,1,Check-Out,2016-07-21,2,2016-07-09,12,0,0,7,2016-07,1125.24,1
Resort Hotel,1,262,2016,July,28,9,4,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,92.25,0,2,Canceled,2015-10-28,2,2016-07-09,12,0,0,7,2016-07,1107.0,1
Resort Hotel,1,262,2016,July,28,9,4,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,107.63,0,2,Canceled,2015-10-28,2,2016-07-09,12,0,0,7,2016-07,1291.56,1
Resort Hotel,0,303,2016,July,28,9,4,10,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,85.05,0,2,Check-Out,2016-07-23,2,2016-07-09,14,0,0,7,2016-07,1190.7,1
Resort Hotel,1,207,2016,July,28,9,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,110.25,0,0,Canceled,2015-12-18,2,2016-07-09,14,0,0,7,2016-07,1543.5,1
Resort Hotel,0,356,2016,July,29,10,4,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,136.73,0,0,Check-Out,2016-07-19,2,2016-07-10,9,0,0,7,2016-07,1230.57,1
Resort Hotel,0,292,2016,July,29,10,1,0,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72.9,0,2,Check-Out,2016-07-11,2,2016-07-10,1,0,0,7,2016-07,72.9,1
Resort Hotel,1,149,2016,July,29,10,1,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,260.0,0,0,Canceled,2016-02-22,4,2016-07-10,1,1,0,7,2016-07,260.0,1
Resort Hotel,1,146,2016,July,29,10,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,119.0,0,1,Canceled,2016-06-30,2,2016-07-10,1,0,0,7,2016-07,119.0,1
Resort Hotel,0,292,2016,July,29,10,1,0,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72.9,1,2,Check-Out,2016-07-11,2,2016-07-10,1,0,0,7,2016-07,72.9,1
Resort Hotel,1,35,2016,July,29,10,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,160.0,0,0,Canceled,2016-06-27,2,2016-07-10,3,0,0,7,2016-07,480.0,1
Resort Hotel,1,187,2016,July,29,10,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,108.0,0,2,Canceled,2016-06-28,2,2016-07-10,4,0,0,7,2016-07,432.0,1
Resort Hotel,1,146,2016,July,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,119.0,0,1,Canceled,2016-07-05,2,2016-07-10,6,0,0,7,2016-07,714.0,1
Resort Hotel,1,7,2016,July,29,11,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9,0,0,Transient,126.0,0,0,Canceled,2016-07-05,1,2016-07-11,2,0,0,7,2016-07,252.0,1
Resort Hotel,1,159,2016,July,29,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,134.0,0,1,Canceled,2016-03-29,2,2016-07-11,3,0,0,7,2016-07,402.0,1
Resort Hotel,1,133,2016,July,29,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,138.6,0,0,Canceled,2016-06-25,2,2016-07-11,3,0,0,7,2016-07,415.79999999999995,1
Resort Hotel,1,144,2016,July,29,11,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,166.0,0,1,Canceled,2016-03-09,3,2016-07-11,4,0,0,7,2016-07,664.0,1
Resort Hotel,1,26,2016,July,29,11,1,4,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,0,0,Transient,165.75,0,0,Canceled,2016-06-21,4,2016-07-11,5,1,0,7,2016-07,828.75,1
Resort Hotel,0,276,2016,July,29,11,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,142.5,1,0,Check-Out,2016-07-16,4,2016-07-11,5,1,0,7,2016-07,712.5,1
Resort Hotel,1,294,2016,July,29,11,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,139.5,0,1,Canceled,2016-06-01,4,2016-07-11,5,1,0,7,2016-07,697.5,1
Resort Hotel,1,273,2016,July,29,11,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,85.5,0,0,Canceled,2016-01-05,2,2016-07-11,6,0,0,7,2016-07,513.0,1
Resort Hotel,1,275,2016,July,29,11,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,85.5,0,0,Canceled,2015-10-12,2,2016-07-11,6,0,0,7,2016-07,513.0,1
Resort Hotel,1,103,2016,July,29,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,160.0,0,0,Canceled,2016-05-07,2,2016-07-11,7,0,0,7,2016-07,1120.0,1
Resort Hotel,1,126,2016,July,29,11,2,5,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,151.43,0,2,Canceled,2016-03-20,3,2016-07-11,7,1,0,7,2016-07,1060.01,1
Resort Hotel,1,245,2016,July,29,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,129.0,0,1,Canceled,2015-12-16,2,2016-07-11,7,0,0,7,2016-07,903.0,1
Resort Hotel,0,424,2016,July,29,11,3,7,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Transient,112.63,0,1,Check-Out,2016-07-21,3,2016-07-11,10,1,0,7,2016-07,1126.3,1
Resort Hotel,1,165,2016,July,29,11,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,152.0,0,1,Canceled,2016-03-11,2,2016-07-11,10,0,0,7,2016-07,1520.0,1
Resort Hotel,1,177,2016,July,29,11,3,9,3,0,0,Undefined,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,238.63,0,1,Canceled,2016-04-29,3,2016-07-11,12,0,0,7,2016-07,2863.56,1
Resort Hotel,1,284,2016,July,29,11,4,10,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,115.93,0,2,Canceled,2016-04-07,3,2016-07-11,14,1,0,7,2016-07,1623.02,1
Resort Hotel,1,140,2016,July,29,11,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,160.56,0,0,Canceled,2016-03-01,2,2016-07-11,9,0,0,7,2016-07,1445.04,1
Resort Hotel,1,12,2016,July,29,12,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,184.0,0,0,Canceled,2016-06-30,2,2016-07-12,2,0,0,7,2016-07,368.0,1
Resort Hotel,1,24,2016,July,29,12,0,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,159.0,0,0,Canceled,2016-06-19,2,2016-07-12,3,0,0,7,2016-07,477.0,1
Resort Hotel,1,134,2016,July,29,12,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient,140.0,0,2,Canceled,2016-03-26,2,2016-07-12,3,0,0,7,2016-07,420.0,1
Resort Hotel,1,141,2016,July,29,12,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,131.0,0,0,Canceled,2016-02-24,2,2016-07-12,3,0,0,7,2016-07,393.0,1
Resort Hotel,1,134,2016,July,29,12,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,140.0,0,2,Canceled,2016-03-26,2,2016-07-12,3,0,0,7,2016-07,420.0,1
Resort Hotel,1,141,2016,July,29,12,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,193.0,0,1,Canceled,2016-02-24,2,2016-07-12,3,0,0,7,2016-07,579.0,1
Resort Hotel,0,309,2016,July,29,12,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,84.9,1,2,Check-Out,2016-07-16,2,2016-07-12,4,0,0,7,2016-07,339.6,1
Resort Hotel,1,44,2016,July,29,12,0,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,225.8,0,0,Canceled,2016-06-29,2,2016-07-12,5,0,0,7,2016-07,1129.0,1
Resort Hotel,1,29,2016,July,29,12,1,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,235.0,0,0,Canceled,2016-06-18,2,2016-07-12,6,0,0,7,2016-07,1410.0,1
Resort Hotel,1,100,2016,July,29,12,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,160.0,0,0,Canceled,2016-04-04,2,2016-07-12,7,0,0,7,2016-07,1120.0,1
Resort Hotel,1,244,2016,July,29,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,92.57,0,1,Canceled,2015-12-08,2,2016-07-12,7,0,0,7,2016-07,647.99,1
Resort Hotel,1,277,2016,July,29,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,92.57,0,1,Canceled,2015-10-16,2,2016-07-12,7,0,0,7,2016-07,647.99,1
Resort Hotel,1,218,2016,July,29,12,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Transient,57.8,0,2,Canceled,2016-02-08,2,2016-07-12,7,0,0,7,2016-07,404.59999999999997,1
Resort Hotel,1,244,2016,July,29,12,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,84.47,0,1,Canceled,2015-12-08,1,2016-07-12,7,0,0,7,2016-07,591.29,1
Resort Hotel,0,298,2016,July,29,12,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,127.5,0,1,Check-Out,2016-07-21,2,2016-07-12,9,0,0,7,2016-07,1147.5,1
Resort Hotel,1,100,2016,July,29,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,160.0,0,0,Canceled,2016-06-08,2,2016-07-13,3,0,0,7,2016-07,480.0,1
Resort Hotel,1,90,2016,July,29,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,175.0,0,0,Canceled,2016-04-16,2,2016-07-13,3,0,0,7,2016-07,525.0,1
